match_id,match_start_date,match_date,match_day,city,venue,bowler,age_years,spell_no,deliveries_match,overs_match,inferred_fielding_time_minutes,avg_temp_c,avg_humidity_pct,precip_mm,esi_norm,days_since_prev,deliveries_7d,deliveries_28d,acwr_7d_over_28d,acwr_std,srpe_sim_au,fatigue_ewma,ck_delta_24h_upl,cmj_drop_pct,hrv_sim_ms,fatigue_score_0_100,injury_risk_score,injury_risk_label,fatigue_score_0_100_v3,injury_risk_prob_v3,injury_risk_label_v3
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-23,2,Colombo,P Sara Oval,CRD Fernando,17.31,1,25,4,269,26.359255494859465,73.3461843091977,1.527433439129517,0.3047,1.0,109.0,406.0,0.2685,1.0739,399.4,468.2841919100706,69.8,0.0797,79.8,53.7,1.8,Low,15.404418329660022,0.1557676373476589,Low
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-23,2,Colombo,P Sara Oval,CRD Fernando,17.31,2,60,10,407,26.03595441015415,83.51398334818353,0.2219555823781005,0.3699,0.0,169.0,466.0,0.3627,1.4506,1006.6,602.8631439325529,98.8,0.1153,68.6,76.4,2.17,Low,35.922202107836995,0.40463424149723193,Medium
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-23,2,Colombo,P Sara Oval,CRD Fernando,17.31,3,82,13,131,27.24738121118796,73.83738642441286,0.0,0.3531,0.0,251.0,548.0,0.458,1.8321,717.9,631.6223579494147,74.0,0.1489,68.2,77.5,5.65,High,36.20092055258262,0.5991708341786846,Medium
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-24,3,Colombo,P Sara Oval,CRD Fernando,17.31,1,9,1,135,26.847237323895733,71.03641427107763,2.674616803823012,0.3107,1.0,260.0,557.0,0.4668,1.8671,143.4,509.566768462061,35.7,0.0385,83.2,43.0,5.61,High,28.761433635588613,0.4287889163054794,Medium
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-24,3,Colombo,P Sara Oval,CRD Fernando,17.31,2,13,2,0,26.54484054784353,82.66148159191225,1.0950859227795056,0.3885,0.0,273.0,570.0,0.4789,1.9158,82.5,402.8000763465458,38.3,0.0403,77.5,35.3,5.69,High,25.06677081167159,0.4664393049223232,Medium
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-24,3,Colombo,P Sara Oval,CRD Fernando,17.31,3,52,8,180,28.149010494754325,86.75548530793235,0.0,0.5015,0.0,325.0,622.0,0.5225,2.09,522.8,432.80005725990935,70.9,0.1235,71.3,57.3,8.2,High,45.66632378405334,0.7876795212664596,High
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-25,4,Colombo,P Sara Oval,CRD Fernando,17.31,1,24,4,262,26.900062532358877,78.76545893546036,0.0,0.3751,1.0,349.0,646.0,0.5402,2.161,392.2,422.650042944932,47.9,0.0753,81.7,44.1,8.08,High,40.803870798848536,0.6132748670132313,High
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-25,4,Colombo,P Sara Oval,CRD Fernando,17.31,2,78,13,287,28.3500994571822,77.2126721423913,0.0,0.4352,0.0,427.0,724.0,0.5898,2.3591,1036.0,575.987532208699,85.9,0.1387,69.6,74.5,8.14,High,51.42681909928723,0.7949178354923553,High
20070422_PSaraOval_Colombo_CRDFernand,2007-04-22,2007-04-26,5,Colombo,P Sara Oval,CRD Fernando,17.31,1,29,4,400,28.37998740769928,78.19721895625827,0.0231866017337047,0.4446,1.0,456.0,753.0,0.6056,2.4223,604.7,583.1656491565243,75.1,0.1158,70.9,69.2,8.14,High,42.032769892179296,0.7099375669681526,High
20070501_PSaraOval_Colombo_CRDFernand,2007-05-01,2007-05-01,1,Colombo,P Sara Oval,CRD Fernando,17.33,1,19,3,197,29.26829253678932,80.03571325357035,0.0,0.5037,5.0,150.0,666.0,0.2252,0.9009,283.3,508.1992368673932,33.8,0.0696,76.6,46.8,1.0,Low,17.641426691393846,0.207483071443074,Low
20070501_PSaraOval_Colombo_CRDFernand,2007-05-01,2007-05-02,2,Colombo,P Sara Oval,CRD Fernando,17.33,1,18,3,132,26.682540795405064,83.26801820535438,0.0,0.4003,1.0,66.0,516.0,0.1279,0.5116,200.5,431.2744276505449,37.4,0.0708,78.7,41.7,1.9,Low,16.767537420565606,0.1807070424259857,Low
20070501_PSaraOval_Colombo_CRDFernand,2007-05-01,2007-05-03,3,Colombo,P Sara Oval,CRD Fernando,17.33,1,49,8,147,27.70890304914863,80.42643703428885,11.86402781940293,0.4289,1.0,86.0,542.0,0.1587,0.6347,445.9,434.9308207379087,68.5,0.0997,71.6,53.5,1.93,Low,21.291413123421933,0.18839595657629107,Low
20060408_PSaraOval_Colombo_MFMaharoof,2006-04-08,2006-04-09,2,Colombo,P Sara Oval,MF Maharoof,16.27,1,13,2,412,28.49319253760988,82.45763682755023,0.0,0.4843,,13.0,13.0,1.0,4.0,467.7,467.7,66.9,0.1121,72.4,69.5,4.98,High,38.670746909555525,0.8768636343767644,High
20060408_PSaraOval_Colombo_MFMaharoof,2006-04-08,2006-04-09,2,Colombo,P Sara Oval,MF Maharoof,16.27,2,35,5,233,27.682691441333777,81.67999665960784,6.020735726494148,0.4376,0.0,48.0,48.0,1.0,4.0,437.7,460.2,75.3,0.1189,74.0,72.3,5.94,High,51.37670540020331,0.9332775591652128,High
20060408_PSaraOval_Colombo_MFMaharoof,2006-04-08,2006-04-11,4,Colombo,P Sara Oval,MF Maharoof,16.27,1,30,5,6,29.011481773046093,76.29480945127578,0.0,0.4609,2.0,78.0,78.0,1.0,4.0,113.9,373.625,67.6,0.0649,71.1,49.9,4.96,High,27.08168686315001,0.8813681615910508,High
20060408_PSaraOval_Colombo_MFMaharoof,2006-04-08,2006-04-11,4,Colombo,P Sara Oval,MF Maharoof,16.27,2,47,7,15,28.925539570659904,86.92371265363279,1.436416294861088,0.5417,0.0,125.0,125.0,1.0,4.0,207.0,331.96875,97.9,0.1253,73.9,64.0,5.54,High,52.49156179477887,0.9545212887907657,High
20060408_PSaraOval_Colombo_MFMaharoof,2006-04-08,2006-04-12,5,Colombo,P Sara Oval,MF Maharoof,16.28,1,15,2,24,28.097990464077068,83.77867653878273,7.634910607077456,0.4751,1.0,140.0,140.0,1.0,4.0,86.7,270.6515625,18.5,0.0551,78.7,19.6,5.48,High,30.786238161300332,0.8876397562743973,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-17,1,Colombo,P Sara Oval,MF Maharoof,16.29,1,27,4,29,26.611797593159157,83.97596591708859,0.9824909728253368,0.4024,5.0,119.0,167.0,0.7126,2.8503,117.1,232.26367187500003,60.1,0.0621,79.3,28.9,5.4,High,29.0608095814164,0.5692008836316098,Medium
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-17,1,Colombo,P Sara Oval,MF Maharoof,16.29,2,15,2,0,27.340597375788107,83.94382811932448,3.513324560064879,0.4386,0.0,134.0,182.0,0.7363,2.9451,86.0,195.69775390625003,42.8,0.0683,77.6,19.8,5.44,High,34.196577154923986,0.7232484808727456,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-17,1,Colombo,P Sara Oval,MF Maharoof,16.29,3,27,4,29,26.611797593159157,83.97596591708859,0.9824909728253368,0.4024,0.0,161.0,209.0,0.7703,3.0813,117.1,176.04831542968753,56.1,0.0926,81.9,25.4,5.4,High,32.540802982109085,0.7543181625552382,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-17,1,Colombo,P Sara Oval,MF Maharoof,16.29,4,27,4,29,26.611797593159157,83.97596591708859,0.9824909728253368,0.4024,0.0,188.0,236.0,0.7966,3.1864,117.1,161.31123657226564,44.3,0.0676,81.6,15.7,5.4,High,30.297648376191468,0.8295516910145166,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-18,2,Colombo,P Sara Oval,MF Maharoof,16.29,1,23,3,38,28.39906914315011,79.54073696518785,1.2620768557463105,0.4563,1.0,134.0,259.0,0.5174,2.0695,104.0,146.98342742919922,39.3,0.0488,82.3,9.2,5.46,High,19.34696408198028,0.4221742566918326,Medium
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-18,2,Colombo,P Sara Oval,MF Maharoof,16.29,2,27,4,252,27.798230955557667,80.5545625035879,0.1136482160145555,0.4343,0.0,161.0,286.0,0.5629,2.2517,400.7,210.41257057189944,62.6,0.1069,69.2,34.2,5.43,High,29.44742100122939,0.5634261950053205,Medium
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-19,3,Colombo,P Sara Oval,MF Maharoof,16.3,1,41,6,87,28.92221703714275,81.4440071437746,0.6826116045782311,0.4977,1.0,253.0,393.0,0.6438,2.5751,277.4,247.60217821002007,79.0,0.1195,74.9,46.2,7.8,High,34.41081894962183,0.7679676927987659,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-19,3,Colombo,P Sara Oval,MF Maharoof,16.3,2,28,4,242,28.81054750601461,86.18835613309784,0.0,0.53,0.0,281.0,421.0,0.6675,2.6698,401.4,286.051633657515,85.1,0.1124,73.9,51.9,7.83,High,39.848150521782145,0.8121471901648675,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-19,3,Colombo,P Sara Oval,MF Maharoof,16.3,3,38,6,25,28.52928195362351,79.93696543930962,2.881568453430205,0.466,0.0,212.0,352.0,0.6023,2.4091,176.2,237.66957094669343,64.6,0.083,69.9,34.4,5.97,High,37.56309976255382,0.6962733567088238,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-19,3,Colombo,P Sara Oval,MF Maharoof,16.3,4,28,4,242,28.81054750601461,86.18835613309784,0.0,0.53,0.0,174.0,314.0,0.5541,2.2166,401.4,258.1594279289246,65.3,0.0977,72.9,39.7,5.53,High,32.42415275030899,0.7645031191651357,High
20060417_PSaraOval_Colombo_MFMaharoof,2006-04-17,2006-04-21,5,Colombo,P Sara Oval,MF Maharoof,16.3,1,31,5,193,28.97787069761662,85.22577628776611,5.207936035790654,0.5307,2.0,312.0,452.0,0.6903,2.7611,371.7,307.46372524313625,84.4,0.1176,73.6,55.3,7.23,High,40.848294236828394,0.829276917305309,High
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-27,1,Kandy,Asgiriya Stadium,MF Maharoof,16.32,1,58,9,77,22.0,89.95651292651105,0.1013720508728776,0.2197,6.0,89.0,510.0,0.1745,0.698,372.1,323.62279393235224,86.3,0.1187,73.8,58.2,1.22,Low,6.664923951481385,0.10863657341614022,Low
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-27,1,Kandy,Asgiriya Stadium,MF Maharoof,16.32,2,35,5,51,22.0,80.15090070071601,0.0,0.1412,0.0,124.0,545.0,0.2275,0.9101,170.9,285.4420954492642,65.7,0.0843,79.3,41.1,1.14,Low,22.227040855134778,0.247426748232538,Low
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-27,1,Kandy,Asgiriya Stadium,MF Maharoof,16.32,3,35,5,51,22.0,80.15090070071601,0.0,0.1412,0.0,159.0,580.0,0.2741,1.0966,170.9,256.80657158694817,47.8,0.0964,79.6,33.8,1.14,Low,22.190167294011722,0.252876895518583,Low
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-28,2,Kandy,Asgiriya Stadium,MF Maharoof,16.32,1,47,7,52,22.0,83.4239297787317,0.0,0.1674,1.0,175.0,627.0,0.2791,1.1164,245.3,253.9299286902111,62.3,0.1012,79.4,38.8,1.17,Low,11.303373207655095,0.21623283889025186,Low
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-28,2,Kandy,Asgiriya Stadium,MF Maharoof,16.32,2,42,7,192,25.177245748978663,79.32441721351341,0.0,0.2935,0.0,217.0,669.0,0.3244,1.2975,444.6,301.59744651765834,82.7,0.1189,76.3,54.2,2.59,Medium,25.698589866312172,0.26262262465409203,Low
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-28,2,Kandy,Asgiriya Stadium,MF Maharoof,16.32,3,13,2,27,22.0,78.87201023844005,2.547406186034738,0.131,0.0,230.0,682.0,0.3372,1.349,77.6,245.59808488824376,44.4,0.0416,75.5,22.3,2.43,Low,14.03648395332997,0.23803941391788933,Low
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-29,3,Kandy,Asgiriya Stadium,MF Maharoof,16.32,1,47,7,89,23.85709717867858,82.18238378880235,0.0,0.2503,1.0,277.0,729.0,0.38,1.5199,306.6,260.8485636661828,79.2,0.1167,72.5,47.5,5.55,High,24.351953929832398,0.34266957019662886,Medium
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-29,3,Kandy,Asgiriya Stadium,MF Maharoof,16.32,2,22,3,164,22.0,79.45490626932033,0.0,0.1356,0.0,299.0,751.0,0.3981,1.5925,234.7,254.31142274963716,50.3,0.0669,79.5,29.4,5.84,High,34.5543085717875,0.4603258599483581,Medium
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-30,4,Kandy,Asgiriya Stadium,MF Maharoof,16.33,1,6,1,0,22.0,87.38940543500837,2.323807103824399,0.1991,1.0,311.0,763.0,0.4076,1.6304,70.3,194.4501752966709,26.0,0.0505,79.3,11.4,5.9,High,24.819725207248634,0.33585171275888565,Medium
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-04-30,4,Kandy,Asgiriya Stadium,MF Maharoof,16.33,2,6,1,190,22.0,85.35284925741132,1.922143557853743,0.1828,0.0,305.0,757.0,0.4029,1.6116,180.4,235.83356706222784,51.5,0.0441,83.6,23.7,5.88,High,21.75097539895087,0.320742342171177,Medium
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-05-01,5,Kandy,Asgiriya Stadium,MF Maharoof,16.33,1,12,2,110,22.0,86.49302631887325,2.5038465351320167,0.1919,1.0,323.0,775.0,0.4168,1.6671,137.7,180.26263147250316,23.3,0.0508,86.7,8.8,5.89,High,30.01890884310359,0.4763131461608413,Medium
20060427_AsgiriyaStadium_Kandy_MFMaharoof,2006-04-27,2006-05-01,5,Kandy,Asgiriya Stadium,MF Maharoof,16.33,2,28,4,121,22.53884887002256,79.72182030820305,9.189638635604252,0.1647,0.0,351.0,803.0,0.4371,1.7484,223.1,190.97197360437733,65.3,0.0519,75.4,23.6,5.86,High,37.90815591930104,0.5627797677121409,Medium
20060512_SinhaleseSportsClu_Colombo_MFMaharoof,2006-05-12,2006-05-12,1,Colombo,Sinhalese Sports Club,MF Maharoof,16.36,1,25,4,420,28.73147001545472,76.77512011151549,1.2183269048236267,0.4508,11.0,25.0,688.0,0.0363,0.1453,600.3,293.303980203283,83.4,0.1062,73.1,51.3,1.45,Low,12.154427666588882,0.09969393032150892,Low
20060512_SinhaleseSportsClu_Colombo_MFMaharoof,2006-05-12,2006-05-13,2,Colombo,Sinhalese Sports Club,MF Maharoof,16.36,1,40,6,67,27.36390609999633,74.28156374777566,0.6769313735332624,0.3624,1.0,65.0,728.0,0.0893,0.3571,237.0,279.2279851524622,61.6,0.0903,72.4,40.0,1.86,Low,23.58170670245272,0.27510934284782734,Low
20060512_SinhaleseSportsClu_Colombo_MFMaharoof,2006-05-12,2006-05-14,3,Colombo,Sinhalese Sports Club,MF Maharoof,16.36,1,47,7,74,26.773137506712413,84.18023297721918,0.0,0.4121,1.0,112.0,775.0,0.1445,0.5781,294.5,283.04598886434667,87.4,0.1076,70.8,51.5,1.91,Low,19.22762615919284,0.24532018880852774,Low
20060512_SinhaleseSportsClu_Colombo_MFMaharoof,2006-05-12,2006-05-14,3,Colombo,Sinhalese Sports Club,MF Maharoof,16.36,2,12,2,245,25.974560192817155,71.83398513861337,0.0,0.2734,0.0,124.0,787.0,0.1576,0.6302,273.7,280.70949164826,44.0,0.0776,85.2,32.6,1.27,Low,26.708641792949262,0.22245682017274596,Low
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-25,1,Kandy,Asgiriya Stadium,MF Maharoof,16.39,1,28,4,88,23.67537225446502,89.60824842861132,0.4177605542732479,0.3006,11.0,28.0,375.0,0.0747,0.2987,189.3,257.857118736195,40.2,0.0679,77.2,26.9,1.3,Low,12.75444334948542,0.10883294829828219,Low
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-25,1,Kandy,Asgiriya Stadium,MF Maharoof,16.39,2,54,9,120,22.66361305211421,84.13807804256591,0.6923275137726099,0.2063,0.0,82.0,429.0,0.1911,0.7646,426.8,300.09283905214625,87.0,0.1361,73.6,58.2,1.71,Low,27.289591854933906,0.26460688628120677,Low
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-25,1,Kandy,Asgiriya Stadium,MF Maharoof,16.39,3,34,5,6,22.97159291295014,86.1362103909173,19.27336691130801,0.2377,0.0,116.0,463.0,0.2505,1.0022,113.5,253.44462928910968,40.4,0.0712,73.7,26.9,1.74,Low,13.826473912517695,0.17848165480124611,Low
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-26,2,Kandy,Asgiriya Stadium,MF Maharoof,16.4,1,15,2,172,22.606789729955143,91.83170596275096,13.22395230551177,0.265,1.0,169.0,414.0,0.4082,1.6329,210.7,323.4688539751242,52.7,0.0535,86.4,36.9,3.26,Medium,13.037842344771043,0.1657406350410299,Low
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-26,2,Kandy,Asgiriya Stadium,MF Maharoof,16.4,2,38,6,420,22.0,70.66069744107311,24.605615446527995,0.0653,0.0,207.0,452.0,0.458,1.8319,683.9,413.57664048134313,88.5,0.1047,74.3,68.1,3.57,Medium,32.86563238880001,0.43820093118783343,Medium
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-26,2,Kandy,Asgiriya Stadium,MF Maharoof,16.4,3,38,6,420,22.0,70.66069744107311,24.605615446527995,0.0653,0.0,154.0,399.0,0.386,1.5439,683.9,361.05847196683226,78.5,0.1116,72.0,59.4,3.07,Medium,28.56146123708166,0.3350929180130482,Medium
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-28,4,Kandy,Asgiriya Stadium,MF Maharoof,16.4,1,30,5,0,24.161829562143637,78.81816985017299,2.8009320365420063,0.2386,2.0,257.0,421.0,0.6105,2.4418,100.7,297.80561027075555,41.5,0.0733,81.0,33.3,6.54,High,34.777077400432745,0.4532796360303965,Medium
20060525_AsgiriyaStadium_Kandy_MFMaharoof,2006-05-25,2006-05-28,4,Kandy,Asgiriya Stadium,MF Maharoof,16.4,2,20,3,143,24.4428767812574,83.39970221259748,0.344677059121199,0.2893,0.0,227.0,391.0,0.5806,2.3223,213.3,363.50748036100737,51.9,0.0943,74.9,48.4,5.79,High,32.312379335407414,0.5959309973200924,Medium
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-07,1,Kandy,Asgiriya Stadium,MF Maharoof,16.43,1,29,4,89,24.43410422640829,84.94597954758936,0.4421431405035588,0.3013,10.0,29.0,410.0,0.0707,0.2829,193.0,271.60420770306666,53.4,0.0561,82.1,30.9,1.3,Low,11.333807707892863,0.13117607480183613,Low
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-08,2,Kandy,Asgiriya Stadium,MF Maharoof,16.43,1,24,4,54,22.74989925925373,80.35261657623747,22.97628884667135,0.1803,1.0,53.0,434.0,0.1221,0.4885,135.7,237.6281557773,36.2,0.0634,80.5,22.3,1.68,Low,10.221344615794004,0.14854918675628162,Low
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-08,2,Kandy,Asgiriya Stadium,MF Maharoof,16.43,2,24,4,54,22.74989925925373,80.35261657623747,22.97628884667135,0.1803,0.0,77.0,458.0,0.1681,0.6725,135.7,212.146116832975,40.5,0.0533,80.8,18.7,1.68,Low,14.38937141761363,0.18084578500073933,Low
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-08,2,Kandy,Asgiriya Stadium,MF Maharoof,16.43,3,24,4,54,22.74989925925373,80.35261657623747,22.97628884667135,0.1803,0.0,101.0,482.0,0.2095,0.8382,135.7,193.03458762473127,49.7,0.0649,80.0,21.0,1.68,Low,15.11001502652023,0.15815601779013233,Low
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-10,4,Kandy,Asgiriya Stadium,MF Maharoof,16.44,1,8,1,161,24.879363536098506,79.14809800847515,1.6743854627078525,0.2772,2.0,109.0,425.0,0.2565,1.0259,164.0,185.77594071854844,30.3,0.0592,81.2,13.0,0.78,Low,12.051217621583618,0.12085007547013606,Low
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-10,4,Kandy,Asgiriya Stadium,MF Maharoof,16.44,2,20,3,228,22.74824385233328,82.28633977538023,1.697073354594277,0.1957,0.0,129.0,445.0,0.2899,1.1596,301.6,214.7319555389113,34.9,0.0965,81.3,24.3,1.2,Low,25.328939205145403,0.2252273716261939,Low
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-10,4,Kandy,Asgiriya Stadium,MF Maharoof,16.44,3,8,1,161,24.879363536098506,79.14809800847515,1.6743854627078525,0.2772,0.0,137.0,453.0,0.3024,1.2097,164.0,202.04896665418352,49.8,0.0491,83.6,19.6,2.08,Low,22.873391460198718,0.35750314680217254,Medium
20060607_AsgiriyaStadium_Kandy_MFMaharoof,2006-06-07,2006-06-11,5,Kandy,Asgiriya Stadium,MF Maharoof,16.44,1,21,3,76,23.905652622346373,81.27051278416586,0.0,0.2454,1.0,158.0,415.0,0.3807,1.5229,139.0,186.28672499063765,49.5,0.0754,83.0,21.8,3.25,Medium,24.11392215514125,0.382596473083688,Medium
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-04,3,Colombo,P Sara Oval,MF Maharoof,16.5,1,15,2,55,29.554772526282207,80.24800216422994,6.949581602255154,0.5197,23.0,15.0,173.0,0.0867,0.3468,95.2,163.51504374297826,37.6,0.0738,81.1,14.9,1.52,Low,10.382102029773307,0.16609582841623283,Low
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-04,3,Colombo,P Sara Oval,MF Maharoof,16.5,2,38,6,420,28.292254000622428,83.24340385219597,3.49143657958901,0.4806,0.0,53.0,211.0,0.2512,1.0047,753.8,311.0862828072337,87.3,0.1439,71.4,61.0,1.98,Low,27.210527638634453,0.25473344058033953,Low
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-05,4,Colombo,P Sara Oval,MF Maharoof,16.51,1,47,7,45,27.76572365137965,74.97045514745986,1.40386496218252,0.388,1.0,132.0,261.0,0.5057,2.023,247.2,240.59421305930172,71.0,0.1364,71.6,45.6,5.39,High,22.15069051451416,0.5172635277230394,Medium
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-05,4,Colombo,P Sara Oval,MF Maharoof,16.51,2,20,3,56,27.55257880686919,79.39249621458092,3.68631148105213,0.4128,0.0,152.0,281.0,0.5409,2.1637,119.5,210.3206597944763,42.3,0.085,86.7,24.2,5.41,High,38.7648326482689,0.5759575767416202,Medium
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-05,4,Colombo,P Sara Oval,MF Maharoof,16.51,3,12,2,129,27.29591399644605,79.93067500761614,7.7789172994653955,0.4042,0.0,85.0,214.0,0.3972,1.5888,164.0,238.392284079069,29.1,0.0475,76.5,17.5,3.9,Medium,25.638724678082163,0.35604221820390264,Medium
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-05,4,Colombo,P Sara Oval,MF Maharoof,16.51,4,20,3,56,27.55257880686919,79.39249621458092,3.68631148105213,0.4128,0.0,73.0,202.0,0.3614,1.4455,119.5,263.1897121054253,49.2,0.0726,84.3,31.2,2.71,Medium,27.090449577649963,0.39828040636649625,Medium
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-06,5,Colombo,P Sara Oval,MF Maharoof,16.51,1,21,3,386,27.39774185539986,75.96324641132725,2.796783817612046,0.3776,1.0,173.0,230.0,0.7522,3.0087,501.7,283.1654948458572,66.2,0.1184,77.3,46.6,5.38,High,40.329230074133996,0.8221790233470853,High
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-06,5,Colombo,P Sara Oval,MF Maharoof,16.51,2,16,2,18,27.24087093865104,78.26022474513562,5.628990311866317,0.3881,0.0,189.0,246.0,0.7683,3.0732,86.3,233.9491211343929,31.7,0.0792,78.4,23.0,5.89,High,36.30952731677523,0.8676348013344822,High
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-06,5,Colombo,P Sara Oval,MF Maharoof,16.51,3,41,6,372,28.67163700723768,82.06537088734876,0.1669804399300138,0.4901,0.0,230.0,287.0,0.8014,3.2056,708.1,352.4868408507947,100.1,0.1376,76.1,69.3,5.99,High,43.94069353058596,0.88868161022162,High
20060702_PSaraOval_Colombo_MFMaharoof,2006-07-02,2006-07-06,5,Colombo,P Sara Oval,MF Maharoof,16.51,4,16,2,18,27.24087093865104,78.26022474513562,5.628990311866317,0.3881,0.0,246.0,303.0,0.8119,3.2475,86.3,285.94013063809604,50.4,0.0505,83.8,30.8,7.69,High,38.01636369670739,0.814438577551409,High
20060710_PSaraOval_Colombo_MFMaharoof,2006-07-10,2006-07-10,1,Colombo,P Sara Oval,MF Maharoof,16.52,1,22,3,139,26.962920693353343,78.44744152875249,0.5083992253686787,0.3757,4.0,268.0,268.0,1.0,4.0,219.1,269.230097978572,63.1,0.0652,79.6,35.1,6.68,High,45.69014377136898,0.8748008783756176,High
20060710_PSaraOval_Colombo_MFMaharoof,2006-07-10,2006-07-10,1,Colombo,P Sara Oval,MF Maharoof,16.52,2,43,7,79,28.28050634112324,77.54244574259626,1.2109850066178396,0.4344,0.0,311.0,311.0,1.0,4.0,291.6,274.822573483929,73.0,0.1155,71.8,47.2,8.13,High,51.96619758407816,0.9345071563732728,High
20060710_PSaraOval_Colombo_MFMaharoof,2006-07-10,2006-07-10,1,Colombo,P Sara Oval,MF Maharoof,16.52,3,10,1,22,27.60293718375977,71.49116131442612,1.5292638891907582,0.3521,0.0,321.0,321.0,1.0,4.0,78.0,225.61693011294676,32.2,0.0533,81.1,17.8,8.05,High,33.68266259163183,0.9106935125700466,High
